title,budget,revenue,vote_average,vote_count,release_date,runtime,genres,original_language
Aristotle and Dante Discover the Secrets of the Universe,0,0,7.5,38,2023-09-08,97,"Romance, Drama",en
Raging Grace,0,0,5.6,24,2023-12-01,100,"Drama, Thriller, Horror, Comedy, Mystery",en
Chor Nikal Ke Bhaga,0,0,6.947,123,2023-03-24,110,"Crime, Thriller",hi
One Day All This Will Be Yours,0,0,6.3,3,2023-02-03,105,"Drama, Comedy",sv
Earth Mama,0,0,6.3,23,2023-07-07,101,Drama,en
Simulant,0,53095,5.856,167,2023-03-29,95,"Science Fiction, Thriller",en
Kamadora,0,0,1.5,2,2023-08-11,104,Drama,tl
Bad Lands,0,0,6.65,20,2023-09-29,143,"Action, Crime",ja
A Royal Recipe for Love,0,0,7.0,7,2023-06-30,90,"TV Movie, Comedy, Romance",en
Bye Bye Barry,0,0,8.0,15,2023-11-20,93,Documentary,en
The Toxic Avenger,0,0,7.5,4,2023-09-21,102,"Action, Comedy, Horror, Science Fiction",en
Miranda's Victim,0,0,7.1,25,2023-10-06,127,"Drama, History",en
Men Up,0,0,7.0,16,2023-12-29,90,"Drama, History, TV Movie",en
The Comeback,0,0,4.8,5,2023-07-21,108,"Action, Thriller, Crime",zh
A Mystery on the Cattle Hill Express,0,1003956,6.0,4,2023-03-03,70,"Animation, Family, Mystery",no
Zero to Hero,0,0,6.429,21,2023-10-05,109,"Romance, Comedy, Music",pt
In Dreams,0,0,4.929,7,2023-01-17,82,"Thriller, Horror",en
Two Sinners and a Mule,0,0,6.5,31,2023-04-21,97,"Western, Action",en
Double Speech,0,0,7.5,16,2023-07-27,113,"Comedy, Romance, Thriller",es
My Sister's Serial Killer Boyfriend,0,0,7.5,4,2023-01-08,84,"Thriller, TV Movie",en
The Movie Star and the Cowboy,0,0,6.357,14,2023-07-24,90,"TV Movie, Comedy, Drama, Romance",en
A Really Haunted Loud House,0,0,6.238,21,2023-09-28,72,"TV Movie, Comedy, Family, Horror",en
Little Richard: I Am Everything,0,0,7.1,17,2023-04-11,98,"Documentary, Music",en
Over The Cracks,0,0,6.111,27,2023-07-19,97,"Comedy, Drama",fr
Chang'an,0,0,7.488,43,2023-07-02,168,"Animation, History",zh
I Love Lizzy,0,0,10.0,1,2023-01-18,102,"Romance, Drama",tl
Hoax: The Kidnapping of Sherri Papini,0,0,5.833,12,2023-01-28,88,"TV Movie, Drama, Crime",en
Sound! Euphonium: Ensemble Contest,0,0,8.2,10,2023-08-04,58,"Animation, Drama, Music",ja
All Your Faces,0,0,8.042,515,2023-03-29,115,Drama,fr
Control Zeta,0,0,3.0,3,2023-04-27,105,"Action, Science Fiction, Crime",es
Summer Vacation,0,0,5.604,48,2023-07-06,100,"Comedy, Family",es
June,0,0,7.0,3,2023-11-12,98,"Documentary, Music",en
June,0,0,7.0,3,2023-11-12,98,"Documentary, Music",en
I Am Rage,0,0,6.88,50,2023-09-14,89,"Action, Thriller, Horror",en
Torn Heaven,0,0,5.0,1,2023-09-08,0,Drama,tl
Lost in Athens,0,0,5.5,2,2023-02-25,89,"TV Movie, Crime, Thriller, Mystery",de
Rise of the Footsoldier: Vengeance,0,0,5.6,20,2023-09-15,112,"Action, Drama, Thriller",en
Unicorn Boy,0,0,10.0,1,2023-01-20,91,"Animation, Fantasy",en
Blood Harvest,450000,0,6.9,5,2023-02-07,79,Horror,en
War on Terror: KL Anarchy,0,0,7.7,10,2023-11-23,100,"Action, Crime, Thriller",ms
Cazadora,0,0,6.1,22,2023-01-19,72,Thriller,es
Yura the Janitor,0,0,7.3,3,2023-05-04,93,"Romance, Comedy",ru
Kids vs. Aliens,0,0,5.3,75,2023-01-20,75,"Horror, Science Fiction, Thriller, Comedy",en
LUPIN THE 3rd vs. CAT'S EYE,0,0,6.0,36,2023-04-20,92,"Animation, Action, Adventure, Comedy, Crime",ja
The Channel,0,0,6.3,49,2023-07-14,101,"Action, Drama, Thriller, Crime",en
The Boys in the Boat,40000000,54401583,7.345,222,2023-12-25,124,"Drama, History",en
Victoire,0,0,6.0,4,2023-03-17,104,"Drama, History",fr
Cat Person,12000000,282000,5.9,63,2023-10-06,118,"Thriller, Comedy",en
True Spirit,0,0,7.011,220,2023-01-26,109,"Adventure, Drama, History",en
The Last Deal,0,0,5.125,12,2023-02-03,91,"Action, Crime, Thriller",en
Maybe Baby,0,0,6.5,11,2023-03-16,104,Comedy,da
A Prince in Paradise,0,0,7.333,36,2023-01-07,90,"TV Movie, Romance, Comedy",en
Bonne Conduite,0,0,6.063,120,2023-03-29,95,"Comedy, Crime",fr
Tripped Up,0,0,5.0,12,2023-10-20,96,Comedy,en
Senritsu Kaiki World Kowasugi!,0,0,8.0,2,2023-09-08,78,Horror,ja
Walden,0,0,6.25,24,2023-12-12,0,"Horror, Thriller",en
Christmas with The Chosen: Holy Night,0,0,5.0,2,2023-12-12,104,Music,en
Let's Meet Halfway,0,0,7.5,2,2023-02-03,90,"Romance, Drama",en
A Thousand and One,0,3395595,6.866,93,2023-03-31,116,"Drama, Crime",en
The Love Club: Nicole’s Pen Pal,0,0,5.25,8,2023-02-02,84,"TV Movie, Comedy, Romance",en
Harry: The Interview,0,0,8.0,1,2023-05-27,75,Documentary,en
What's Love Got to Do with It?,0,10898395,6.056,187,2023-01-26,109,"Romance, Comedy",en
A Neighbor's Vendetta,0,0,4.4,7,2023-02-10,0,"Thriller, TV Movie",en
The Kitchen,0,0,4.8,152,2023-10-15,109,"Science Fiction, Thriller, Drama, Adventure, Comedy",en
Heart of a Champion,0,0,5.5,11,2023-02-17,86,"Family, Drama",en
Kitty K7,0,0,0.0,0,2023-10-21,103,Drama,tl
Barbie: Skipper and the Big Babysitting Adventure,0,0,7.043,47,2023-03-03,63,"Animation, Family",en
The Art of Joy by Goliarda Sapienza: Writing for Emancipation,0,0,0.0,0,2023-10-21,59,"Documentary, History",fr
The Devil on Trial,0,0,5.85,70,2023-10-17,81,Documentary,en
The Mistress,0,0,4.8,18,2023-07-28,102,"Horror, Thriller",en
The Paper Man Returns,0,0,6.66,25,2023-01-06,96,"Thriller, Mystery, Horror",zh
"Marcella Arguello: Bitch, Grow Up!",0,0,2.0,1,2023-02-10,37,Comedy,en
12 Desperate Hours,0,0,7.1,9,2023-02-25,88,"TV Movie, Drama",en
The Outwaters,0,0,4.312,69,2023-02-09,110,"Horror, Science Fiction, Thriller",en
Moments of Love,0,0,0.0,0,2023-02-14,120,Romance,th
Green Tide,3700000,0,7.1,100,2023-07-12,107,Drama,fr
An Unforgettable Year – Spring,0,0,7.192,13,2023-06-22,80,"Drama, Romance",pt
Upuan,0,0,2.333,3,2023-03-03,127,Romance,tl
Barber,0,0,4.423,13,2023-09-22,90,"Crime, Thriller, Mystery",en
Urkel Saves Santa: The Movie!,0,0,5.5,15,2023-11-21,86,"Animation, Family, Comedy",en
How to Fix the World,0,0,4.0,1,2023-03-28,76,Documentary,fi
Hard Feelings,0,0,5.799,142,2023-05-24,103,Comedy,de
The Wedding Veil Inspiration,0,0,7.7,20,2023-01-14,84,"TV Movie, Comedy, Romance",en
If I Were You,0,0,4.9,6,2023-01-06,0,"Comedy, Romance",pl
Michael,0,0,4.5,4,2023-02-03,154,"Action, Drama",ta
The Giants,0,0,7.0,1,2023-04-20,113,Documentary,en
I migliori giorni,0,0,5.895,157,2023-01-01,125,Comedy,it
Higuita: The Way of the Scorpion,0,0,7.833,9,2023-11-02,100,Documentary,es
A Tourist's Guide to Love,0,0,6.3,172,2023-04-21,96,"Romance, Comedy",en
My Norwegian Holiday,0,0,7.35,9,2023-12-01,84,"TV Movie, Comedy, Romance",en
Simple Minds: Everything is Possible,0,0,7.2,2,2023-12-22,75,"Music, Documentary",en
Animalia,0,0,6.4,19,2023-08-09,91,"Drama, Science Fiction, Thriller",fr
Animalia,0,0,6.4,19,2023-08-09,91,"Drama, Science Fiction, Thriller",fr
The Plot to Kill My Mother,0,0,5.8,9,2023-01-22,88,"TV Movie, Thriller",en
Lawa,0,0,3.0,5,2023-03-03,73,Thriller,tl
Me contro Te: Il film - Missione giungla,4535077,5280000,8.2,9,2023-01-19,73,"Family, Fantasy",it
The Concierge,0,0,6.8,19,2023-10-20,70,"Animation, Fantasy",ja
The Saint,0,0,5.5,2,2023-04-20,86,Drama,es
Every Breath She Takes,0,0,6.857,7,2023-03-25,90,"Thriller, Drama, TV Movie",en
Love Reset,0,0,6.889,27,2023-10-03,119,"Romance, Comedy",ko
Journey to Bethlehem,6000000,7778330,7.7,55,2023-11-09,99,"Family, Drama",en
A Date with Deception,0,0,4.5,4,2023-02-09,88,"TV Movie, Thriller",en
Gale Stay Away From Oz,0,0,7.5,2,2023-09-18,28,Horror,en
Adagio,0,0,6.553,197,2023-12-14,127,"Crime, Thriller, Action",it
The Murderer,0,0,6.803,34,2023-07-27,120,"Comedy, Mystery, Crime, Thriller",th
Victim/Suspect,0,0,7.393,28,2023-05-19,90,Documentary,en
The Fearway,0,0,4.7,26,2023-02-07,81,"Horror, Mystery",en
8 Found Dead,0,0,4.786,7,2023-09-08,83,"Horror, Thriller",en
Unwelcome,0,0,5.9,139,2023-01-27,104,Horror,en
Les Bodin's chez les Belges,0,0,6.0,1,2023-01-03,0,Comedy,fr
Hell Torture,307516,2407886,6.719,16,2023-12-14,98,"Horror, Thriller",id
Free LSD,0,0,0.0,0,2023-01-20,100,"Science Fiction, Comedy, Music",en
Valley of Shadows,0,0,6.439,41,2023-12-29,120,"Adventure, Thriller, Drama",es
Horseplay,0,0,8.045,11,2023-06-01,102,"Comedy, Drama",es
Une confession,0,0,5.3,14,2023-02-04,90,"Crime, Drama, Thriller, TV Movie",fr
Curious Caterer: Grilling Season,0,0,7.031,16,2023-02-05,84,"TV Movie, Mystery",en
Blondi,0,0,6.2,12,2023-06-01,87,"Comedy, Drama",es
Deep Rising,0,0,0.0,0,2023-01-20,85,Documentary,en
Upon Entry,0,0,6.898,93,2023-06-16,77,Drama,es
Palm Trees and Power Lines,0,0,6.384,43,2023-03-03,110,Drama,en
Room 999,0,0,6.0,4,2023-10-05,85,Documentary,fr
The Ringleader: The Case of the Bling Ring,0,0,7.0,3,2023-10-01,95,"Documentary, Crime",en
Panti Pijat,0,0,0.0,0,2023-04-24,0,"Drama, Romance",id
The Venture Bros.: Radiant Is the Blood of the Baboon Heart,0,0,7.303,71,2023-07-21,84,"Animation, Action, Adventure, Science Fiction",en
WILL,0,0,6.5,83,2023-09-27,114,"Drama, War, History",nl
Your Christmas or Mine 2,0,0,6.272,90,2023-12-07,99,"Romance, Comedy",en
Johnny Z,1200000,0,5.977,22,2023-03-26,90,"Horror, Action, Science Fiction",en
Make Me Scream,0,0,5.571,7,2023-10-02,45,Comedy,en
Mamacruz,0,0,6.5,4,2023-10-27,83,Drama,es
Hell's Half Acre,0,0,2.0,2,2023-04-28,90,Horror,en
All to Play For,0,0,6.333,63,2023-11-21,112,Drama,fr
Andragogy,0,0,8.6,10,2023-11-02,110,Drama,id
Along Came Love,9200000,1622705,6.764,72,2023-11-29,125,"Drama, Romance",fr
The Point Men,0,13325763,5.9,46,2023-01-18,108,Action,ko
Life For Real,0,0,5.424,105,2023-04-19,110,Comedy,fr
Dream,0,3890008,6.777,101,2023-04-26,125,"Comedy, Drama",ko
One True Loves,0,37820,6.4,85,2023-04-07,100,"Romance, Comedy, Drama",en
Unhappily Ever After,0,0,7.052,173,2023-01-26,90,"Comedy, Romance",es
Dunki,239000000,501000000,6.3,68,2023-12-21,159,"Adventure, Comedy, Drama",hi
Haslers,0,0,0.0,0,2023-12-08,108,"Drama, Romance, Thriller",tl
Medusa's Venom,0,0,6.2,17,2023-02-14,83,Horror,en
Doppelganger. The Double,0,741140,5.4,7,2023-09-29,115,"Drama, Romance, Thriller",pl
Padre Pio,0,0,5.25,26,2023-06-01,104,Drama,en
A Snowy Day in Oakland,0,0,8.167,6,2023-03-17,92,Comedy,en
Fatum,0,0,6.337,89,2023-04-12,98,"Crime, Thriller, Drama",es
The Kiss List,0,0,6.75,10,2023-11-24,84,"Comedy, Romance",en
Alone,0,0,3.5,6,2023-01-26,122,"Thriller, Mystery",ml
Deadland,0,0,5.8,3,2023-11-03,91,"Drama, Thriller, Western",en
A Little White Lie,4000000,0,5.6,35,2023-03-03,101,Comedy,en
A Day in the Life of a Farmed Animal,0,0,10.0,1,2023-10-02,39,"Documentary, Drama",en
The King of Snipers,0,0,4.7,7,2023-01-24,98,"Action, Crime, Comedy, War",zh
Superfan: The Story of Vladimir,0,0,7.0,1,2023-10-29,40,"Documentary, TV Movie",en
Superfan: The Story of Vladimir,0,0,7.0,1,2023-10-29,40,"Documentary, TV Movie",en
Los Habitantes,0,0,6.781,64,2023-04-27,0,"Thriller, Horror",es
Iron Woman: Neslican,0,0,0.0,0,2023-01-27,0,Drama,tr
Murder City,0,0,6.25,7,2023-06-29,85,"Crime, Thriller, Action, TV Movie",en
Cade: The Tortured Crossing,0,0,7.8,5,2023-08-08,99,"Science Fiction, Thriller, Mystery",en
Cinnamon,0,0,6.818,11,2023-06-11,91,"Thriller, Crime, Drama",en
Norwegian Dream,0,0,6.318,11,2023-03-06,98,"Drama, Romance",pl
Jaane Jaan,0,0,7.03,82,2023-09-21,139,"Crime, Thriller, Drama",hi
River,0,0,7.1,35,2023-06-23,86,"Comedy, Science Fiction, Fantasy",ja
Bigfoot Kills: A True Crime Documentary,10000,0,0.0,0,2023-03-10,0,Horror,en
The Assistant,0,0,5.9,9,2023-01-20,105,"Drama, Thriller",en
Sun and Concrete,0,0,7.017,87,2023-03-02,119,"Crime, Drama, Adventure",de
All Aboard for Love,0,0,1.0,2,2023-04-22,90,"TV Movie, Comedy, Romance",en
No Darkness Last Forever,0,0,0.0,0,2023-12-21,83,"Horror, Thriller",es
Cats in the Museum,0,8093685,6.8,48,2023-03-23,80,"Animation, Comedy, Family, Fantasy",ru
Rock Hudson: All That Heaven Allowed,0,0,6.682,11,2023-06-20,105,Documentary,en
The Salamander,1500000,0,6.0,4,2023-07-27,116,Drama,fr
Ehrengard: The Art of Seduction,0,0,6.152,99,2023-09-14,95,"Romance, Comedy, Drama",da
Sheroes,0,0,6.044,114,2023-06-23,91,"Action, Comedy, Crime, Adventure",en
Kalyanam Kamaneeyam,0,0,5.2,4,2023-01-14,106,"Romance, Comedy, Family",te
Mary Had a Little Lamb,0,0,1.0,1,2023-10-03,80,Horror,en
Making of The Last of Us,0,0,6.8,19,2023-03-12,31,Documentary,en
Long Live Love!,0,2122023,8.1,19,2023-06-29,135,"Romance, Comedy",th
Jailer,0,72997485,6.7,79,2023-08-10,165,"Action, Crime, Thriller, Comedy, Adventure",ta
2023 Back That Year Up with Kevin Hart & Kenan Thompson,0,0,8.0,1,2023-12-26,70,Comedy,en
City Hunter the Movie: Angel Dust,0,6774090,6.118,17,2023-09-08,94,"Animation, Comedy, Action",ja
Aurora Teagarden Mysteries: Something New,0,0,6.692,13,2023-06-09,84,"TV Movie, Mystery, Drama",en
The Abandoned,0,0,6.3,40,2023-09-08,104,"Drama, Mystery, Crime, Thriller",zh
Los mecánicos,0,0,2.0,1,2023-01-19,0,Comedy,es
Alaska's Giant Bears,0,0,9.0,1,2023-01-17,52,"Documentary, TV Movie",de
Do Not Disturb,0,0,6.309,55,2023-09-29,114,"Comedy, Drama",tr
Iron Mask,0,0,5.7,3,2023-11-15,100,"Drama, Action, Thriller",ko
Love Tactics 2,0,0,7.034,119,2023-07-14,98,"Romance, Comedy",tr
Falling in Love Like in Movies,0,0,8.3,13,2023-11-30,118,"Comedy, Drama, Romance",id
Ninja vs Shark,0,0,4.7,3,2023-04-14,77,"Action, Fantasy, Horror",ja
Mojave Diamonds,0,0,5.0,13,2023-08-24,100,"Action, Crime, Thriller",en
La Usurpadora: The Musical,0,128759,7.446,28,2023-04-07,115,"Music, Comedy, Drama",es
An Egypt Affair,2000000,0,7.0,4,2023-04-27,82,"Adventure, Romance, Mystery",en
Litsoneras,0,0,3.7,3,2023-07-28,105,Drama,tl
My Precious,0,0,6.25,8,2023-04-27,120,"Drama, Romance",th
My Precious,0,0,6.25,8,2023-04-27,120,"Drama, Romance",th
Kill Her Goats,0,0,3.0,9,2023-04-28,100,Horror,en
Monster of The Deep,0,0,6.0,1,2023-02-07,78,"Action, Science Fiction, Thriller, Horror",zh
The Wedding Rule,0,0,5.5,6,2023-04-16,90,"TV Movie, Romance, Comedy",en
A Cat's Life,0,0,7.2,19,2023-04-05,83,"Adventure, Family, Drama, Fantasy",fr
Picture of Spring,0,0,0.0,0,2023-10-13,0,"Drama, Family",ja
The New Boy,0,780646,5.6,18,2023-07-06,116,Drama,en
Manuel Ugarte: El destino de un continente,0,0,0.0,0,2023-11-23,0,"Documentary, History",es
ETs Among Us Presents: Alaska's Secret Pyramid and Worldwide Alien Archaeology,500000,0,2.0,1,2023-01-21,54,Documentary,en
The Barber of Little Rock,0,0,6.483,30,2023-07-21,35,Documentary,en
Des mains en or,0,0,5.519,26,2023-06-07,90,Comedy,fr
Megalomaniac,0,0,5.776,38,2023-09-08,100,"Horror, Mystery, Thriller",fr
"Tony, Shelly and the Magic Light",0,191018,0.0,0,2023-11-02,80,"Animation, Family",cs
What Comes Around,0,0,5.634,56,2023-08-04,83,"Drama, Thriller",en
Dealing with Christmas,0,0,5.7,55,2023-12-07,94,"Comedy, Adventure, Action",fr
Seneca: On the Creation of Earthquakes,0,0,5.0,17,2023-02-20,110,"Drama, Comedy",en
Minha Irmã e Eu,0,0,7.047,43,2023-12-25,111,Comedy,pt
Daniel el Travieso: Una aventura familiar,0,0,9.0,3,2023-10-19,0,"Comedy, Family",es
Quicksand,0,0,6.589,84,2023-08-31,86,"Thriller, Horror, Mystery, Drama",en
Simón,0,0,8.306,152,2023-04-15,99,Drama,en
Grand Expectations,0,0,6.126,95,2023-03-22,105,"Drama, Thriller",fr
The Quiet Migration,0,0,4.0,1,2023-04-13,102,Drama,da
You & Me & Me,0,0,6.368,19,2023-02-09,121,"Romance, Drama",th
Every Body,0,276894,6.0,9,2023-06-30,91,Documentary,en
My Diary of Lies,0,0,7.4,5,2023-03-02,90,"TV Movie, Thriller, Drama",en
Polarized,0,0,6.5,11,2023-03-18,104,"Romance, Drama",en
"Mom, Is That You?!",0,0,6.4,5,2023-09-01,111,"Family, Drama",ja
Snake Hotel,0,0,5.7,31,2023-09-21,88,Horror,en
Victoria's Secret: The Tour '23,0,0,7.7,2,2023-09-25,95,Documentary,en
Married by Mistake,0,0,5.654,26,2023-03-05,88,"TV Movie, Comedy, Romance",en
La Graine,0,0,5.597,31,2023-05-03,0,Comedy,fr
The Rapture,0,334515,6.755,51,2023-10-11,97,Drama,fr
Outlaw Johnny Black,0,300064,5.647,17,2023-09-15,137,"Action, Comedy, Western",en
Rocky Aur Rani Kii Prem Kahaani,0,0,6.143,49,2023-07-28,179,"Comedy, Drama, Family, Romance",hi
Elaha,0,0,5.8,4,2023-11-23,110,Drama,de
Shohei Ohtani: Beyond the Dream,0,0,6.429,7,2023-11-17,100,Documentary,en
Uproar,0,739900,5.6,13,2023-10-05,110,Drama,en
Bheed,0,0,6.0,13,2023-03-24,112,Drama,hi
Holiday in the Vineyards,0,0,5.8,17,2023-12-13,107,"Romance, Drama",en
The Piper,0,88944,5.5,53,2023-10-12,95,Horror,en
Bedurulanka 2012,0,0,6.6,5,2023-08-25,149,"Comedy, Drama",te
Older Gods,500000,0,6.288,52,2023-03-01,82,"Horror, Mystery, Thriller",en
In Ruble Without a Ruble,0,0,0.0,0,2023-10-19,111,Comedy,ru
Das Ka Dhamki,0,0,5.8,6,2023-03-22,150,"Action, Comedy",te
Quando,0,0,6.107,56,2023-03-30,105,"Comedy, Drama",it
Bios: Os Paralamas do Sucesso,0,0,7.0,1,2023-06-16,89,"Documentary, TV Movie",pt
Marvel Studios Assembled: The Making of Ant-Man and the Wasp: Quantumania,0,0,6.2,16,2023-07-19,50,Documentary,en
Samsara,0,0,7.0,6,2023-10-06,117,"Drama, Fantasy",es
What You Wish For,0,0,6.605,38,2023-07-30,102,Thriller,en
Dragon Quest: The Soul Coffin,0,0,4.5,1,2023-02-23,83,"Thriller, Mystery, Adventure",zh
Where the Tracks End,0,0,8.204,98,2023-05-26,95,"Drama, Comedy, Family",es
Breaking the Ice,0,0,7.0,2,2023-09-07,102,"Drama, Romance",de
Testament,0,0,6.759,27,2023-10-05,116,"Drama, Comedy",fr
Top Dogs,0,0,5.477,43,2023-01-11,85,"Comedy, Drama",fr
Chang Can Dunk,0,0,7.028,71,2023-03-09,108,"Family, Comedy, Drama",en
House Party,0,0,5.65,103,2023-01-12,100,Comedy,en
The Queenstown Kings,0,0,5.7,19,2023-11-17,137,Drama,xh
Trafficking,0,0,6.203,37,2023-04-24,96,"Crime, Drama, Thriller",en
Once Upon a Star,0,0,6.769,13,2023-10-09,138,Drama,th
The Elderly,0,0,5.9,31,2023-04-21,95,"Horror, Thriller, Fantasy",es
The Book of Wonders,0,4324164,6.577,97,2023-03-15,98,Drama,fr
A Wet Female Employee and Her Boss,0,0,9.0,1,2023-04-27,71,Romance,ko
ZAPPER!,0,0,6.6,5,2023-02-11,89,"Comedy, Adventure, Crime, Fantasy",en
Single8,0,0,7.6,8,2023-03-18,112,"Comedy, Romance, Science Fiction, Drama",ja
Pinball: The Man Who Saved the Game,0,0,7.062,65,2023-03-17,92,"Comedy, Drama, History, Romance",en
Bono & The Edge: A Sort of Homecoming with Dave Letterman,0,0,7.8,16,2023-03-17,84,"Documentary, Music",en
Circle Line,0,0,4.9,10,2023-01-05,80,"Action, Horror",zh
Ilary Blasi: The One and Only,0,0,5.71,69,2023-11-24,81,Documentary,it
Invisible Beauty,0,0,10.0,1,2023-09-15,115,Documentary,en
Sea Sparkle,0,0,7.0,1,2023-03-29,98,Drama,nl
Blessed You,0,0,6.0,2,2023-10-26,106,"Comedy, Drama, Family",id
Ibiza Blue,0,0,4.7,3,2023-06-16,104,"Romance, Drama",es
The Hidden Web,0,196776,5.4,8,2023-09-01,101,Thriller,pl
Joram,0,0,7.6,5,2023-12-07,117,"Adventure, Crime, Drama, Thriller",hi
Caged Wings,3300000,0,5.5,32,2023-08-25,103,Drama,es
Dance First,0,162919,7.906,16,2023-11-03,100,"History, Drama",en
14+: Continued,0,0,6.8,6,2023-05-11,133,Romance,ru
The Shade,0,0,10.0,3,2023-10-17,127,"Drama, Horror, Thriller",en
La Tête dans les étoiles,0,0,6.538,13,2023-10-12,0,Comedy,fr
Early Birds,0,0,5.9,19,2023-10-12,97,Thriller,de
Welcome al Norte,0,0,8.3,83,2023-09-14,100,Comedy,es
Où est parti E.T. ? L'Enfance selon Spielberg,0,0,8.0,1,2023-02-17,88,"Documentary, TV Movie",fr
The Adventures of Jurassic Pet 2: The Lost Secret,0,0,4.3,3,2023-05-04,84,"Family, Adventure, Science Fiction, Comedy",en
Women on the Edge,0,0,5.68,25,2023-09-21,95,Comedy,es
Aaron Carter: The Little Prince of Pop,0,0,6.1,10,2023-05-01,57,"Documentary, Music, TV Movie",en
Trigger,0,0,5.731,12,2023-12-21,99,Drama,ru
Kamen Rider Geats: 4 Aces and the Black Fox,0,0,6.8,5,2023-07-28,0,"Action, Drama, Science Fiction",ja
Star Dancer,0,0,3.0,2,2023-06-02,0,Thriller,tl
Light Light Light,0,0,7.0,5,2023-10-13,87,"Drama, Romance",fi
Ayam Kampus,0,0,0.0,0,2023-06-10,0,"Drama, Romance",id
The Day of the Dead Is Cancelled,0,0,7.0,5,2023-10-26,88,Comedy,es
Into the Abyss,1500,0,6.384,69,2023-07-06,104,Horror,es
Heaven Can't Wait,0,0,6.889,9,2023-02-24,0,Documentary,es
The Hijacking of Flight 375,0,0,7.9,40,2023-12-07,107,"Thriller, Drama",pt
Path to Ecstasy,0,0,0.0,0,2023-07-29,14,"Drama, Mystery, Thriller",en
First Lady of BMF: The Tonesa Welch Story,0,0,10.0,3,2023-10-05,120,"Drama, TV Movie",en
Fingernails,0,0,5.846,153,2023-10-27,113,"Romance, Science Fiction, Drama",en
Let Me Go,0,0,5.7,6,2023-12-14,93,Drama,fr
Love at First Kiss,0,0,6.166,187,2023-03-03,96,"Romance, Comedy",es
Kamen Rider Geats: Golden Desire Night,0,0,0.0,0,2023-09-27,0,"Action, Science Fiction",ja
Gabriel's Redemption: Part III,0,0,7.789,19,2023-12-14,96,Romance,en
Bula,0,0,6.0,1,2023-09-26,104,"Thriller, Horror",tl
Champions,0,9263009,6.789,351,2023-03-09,124,"Comedy, Drama",en
Phalana Abbayi Phalana Ammayi,0,0,5.5,2,2023-03-17,126,"Romance, Comedy",te
Hosto,0,0,2.0,2,2023-06-16,93,Drama,tl
Maybe I Do,7500000,4393504,5.5,198,2023-01-27,95,"Comedy, Romance, Drama",en
A Common Sequence,0,0,0.0,0,2023-01-20,78,Documentary,en
Sister Sister 2,0,5097243,6.759,29,2023-01-22,115,"Thriller, Drama",vi
Stolen Baby: The Murder of Heidi Broussard,0,0,8.667,6,2023-09-23,87,"Thriller, Crime, Drama, TV Movie",en
"Kamala Harris, une ambition américaine",0,0,6.8,2,2023-01-17,0,"Documentary, TV Movie",fr
Lust Stories 2,0,0,5.527,37,2023-06-29,132,"Drama, Romance",hi
About My Father,29100000,18167819,6.1,283,2023-05-25,90,Comedy,en
Island,0,454339,6.0,2,2023-03-09,111,"Horror, Adventure",ms
Christmas As Usual,0,0,5.79,69,2023-12-06,89,"Romance, Comedy, Drama",no
The Shepherd,0,0,6.8,94,2023-08-10,39,"Drama, Fantasy, Action",en
Surongo,0,0,6.3,10,2023-06-29,158,"Mystery, Thriller",bn
Manyak,0,0,4.0,3,2023-08-04,105,"Thriller, Drama",tl
Escaping Paradise,0,0,6.029,17,2023-07-08,91,"Thriller, Action",en
